frequency_Hz,normalized_voltage_margin,normalized_angle_schur_margin,normalized_angle_pivot_margin,normalized_voltage_schur_margin,normalized_total_sigma_min,relative_factorization_residual
0.00168893838794052,0.98894316040232,0.162436331114042,0.169580617509711,0.947279830767684,0.160640298656079,1.83408692542379e-16
0.00170261148174801,0.988943160491315,0.162436472210404,0.169580746148487,0.947279935106296,0.160640438206816,1.83402936112378e-16
0.00171639526845917,0.988943160581758,0.162436615600423,0.169580876878427,0.947280041140788,0.160640580026087,0
0.0017302906442076,0.988943160673671,0.162436761321385,0.169581009733521,0.947280148898719,0.160640724150765,1.83402609298553e-16
0.00174429851238172,0.988943160767077,0.162436909411177,0.169581144748315,0.947280258408095,0.160640870618324,1.43283157731939e-18
0.00175841978368348,0.988943160862002,0.162437059908304,0.169581281957915,0.947280369697377,0.160641019466849,1.83407868682011e-16
0.00177265537618758,0.988943160958471,0.162437212851899,0.169581421397998,0.947280482795488,0.160641170735041,1.83407695788933e-16
0.00178700621540116,0.988943161056508,0.162437368281729,0.169581563104823,0.947280597731822,0.160641324462234,1.43282752491047e-18
0.00180147323432395,0.988943161156138,0.162437526238207,0.169581707115233,0.947280714536249,0.160641480688395,0
0.00181605737350894,0.988943161257388,0.162437686762402,0.169581853466675,0.947280833239126,0.160641639454147,0
0.00183075958112354,0.988943161360283,0.162437849896053,0.169582002197201,0.947280953871301,0.16064180080077,1.83406975654242e-16
0.00184558081301122,0.988943161464852,0.162438015681576,0.169582153345484,0.947281076464123,0.160641964770215,0
0.00186052203275363,0.98894316157112,0.162438184162076,0.169582306950826,0.947281201049453,0.160642131405116,1.83406597791703e-16
0.00187558421173328,0.988943161679116,0.16243835538136,0.169582463053165,0.947281327659666,0.160642300748798,1.43281880764645e-18
0.00189076832919665,0.988943161788868,0.162438529383946,0.169582621693089,0.947281456327666,0.160642472845293,0
0.0019060753723179,0.988943161900403,0.162438706215074,0.169582782911848,0.947281587086887,0.160642647739346,0
0.00192150633626303,0.988943162013752,0.162438885920723,0.169582946751359,0.947281719971311,0.16064282547643,1.43281412239648e-18
0.00193706222425457,0.988943162128943,0.162439068547614,0.169583113254222,0.94728185501547,0.160643006102758,0
0.00195274404763682,0.988943162246007,0.162439254143235,0.169583282463731,0.947281992254455,0.160643189665293,0
0.00196855282594159,0.988943162364973,0.162439442755837,0.169583454423881,0.947282131723928,0.160643376211761,1.83399578234727e-16
0.00198448958695448,0.988943162485874,0.162439634434461,0.169583629179382,0.947282273460133,0.160643565790665,1.83399361567162e-16
0.00200055536678172,0.98894316260874,0.162439829228944,0.169583806775673,0.947282417499897,0.160643758451295,1.43280579201602e-18
0.00201675120991751,0.988943162733604,0.16244002718993,0.169583987258929,0.947282563880651,0.160643954243742,0
